Date,Open,Close,Volume
2022-03-16,104.30999755859375,104.76000213623047,2869840
2022-03-17,107.0,106.1500015258789,3996962
2022-03-18,105.73999786376953,106.29000091552734,6310578
2022-03-21,106.29000091552734,105.69999694824219,2217058
2022-03-22,106.9000015258789,106.06999969482422,1773598
2022-03-23,106.62999725341797,107.44999694824219,1705322
2022-03-24,106.3499984741211,107.3499984741211,1676029
2022-03-25,107.29000091552734,105.91999816894531,2925283
2022-03-28,106.9800033569336,106.13999938964844,1280146
2022-03-29,106.44999694824219,106.37000274658203,1579916
2022-03-30,106.9800033569336,107.06999969482422,1735594
2022-03-31,107.19999694824219,105.7699966430664,3259035
2022-04-01,105.7699966430664,104.52999877929688,2047994
2022-04-04,104.79000091552734,103.72000122070312,1542723
2022-04-05,104.06999969482422,104.36000061035156,1304088
2022-04-06,104.04000091552734,105.70999908447266,1879653
2022-04-07,105.0199966430664,105.23999786376953,1347251
2022-04-08,105.6500015258789,105.37999725341797,1740982
2022-04-11,105.80000305175781,106.87999725341797,1515505
2022-04-12,106.79000091552734,106.70999908447266,1334658
2022-04-13,106.55000305175781,106.55000305175781,1479813
2022-04-14,105.91000366210938,106.5,1393778
2022-04-19,106.80999755859375,107.01000213623047,1758577
2022-04-20,107.51000213623047,107.23999786376953,1834918
2022-04-21,108.0,108.3499984741211,1872803
2022-04-22,108.0,105.37000274658203,3289367
2022-04-26,103.01000213623047,104.75,2387922
2022-04-27,103.68000030517578,103.0,1758440
2022-04-28,104.08999633789062,103.2300033569336,1607790
2022-04-29,103.80000305175781,103.87999725341797,2251074
2022-05-02,103.0999984741211,102.97000122070312,1289117
2022-05-03,102.25,102.26000213623047,1229690
2022-05-04,103.19999694824219,102.9800033569336,1490166
2022-05-05,102.9800033569336,103.70999908447266,1778171
2022-05-06,102.63999938964844,102.4000015258789,2436089
2022-05-09,102.27999877929688,102.66000366210938,1449093
2022-05-10,101.80000305175781,101.69999694824219,2909325
2022-05-11,101.61000061035156,101.51000213623047,1696686
2022-05-12,100.6500015258789,102.1500015258789,2911126
2022-05-13,102.41999816894531,102.27999877929688,2897483
2022-05-16,103.0,103.33000183105469,1696160
2022-05-17,103.97000122070312,105.12000274658203,2147425
2022-05-18,105.4000015258789,104.80000305175781,2073911
2022-05-19,103.51000213623047,103.80000305175781,3044524
2022-05-20,104.0,104.5999984741211,2869553
2022-05-23,105.26000213623047,104.5,1476420
2022-05-24,104.1500015258789,105.08999633789062,1765212
2022-05-25,105.69999694824219,106.16999816894531,2405961
2022-05-26,106.45999908447266,105.43000030517578,1894406
2022-05-27,106.80999755859375,106.62999725341797,1461568
2022-05-30,107.0,106.55999755859375,1894069
2022-05-31,106.29000091552734,104.36000061035156,4192211
2022-06-01,105.0,106.70999908447266,2044084
2022-06-02,105.66000366210938,105.44000244140625,1545595
2022-06-03,106.20999908447266,105.19999694824219,1671897
2022-06-06,105.0999984741211,104.68000030517578,1061366
2022-06-07,104.0999984741211,101.95999908447266,2301490
2022-06-08,102.4000015258789,97.47000122070312,4931040
2022-06-09,96.0,94.94999694824219,6983162
2022-06-10,94.30000305175781,93.77999877929688,4520476
2022-06-14,89.69999694824219,91.19999694824219,6989032
2022-06-15,90.5,90.62000274658203,4460665
2022-06-16,92.29000091552734,90.47000122070312,5203139
2022-06-17,88.25,87.26000213623047,9136594
2022-06-20,87.80000305175781,87.55000305175781,3499314
2022-06-21,88.37999725341797,89.66999816894531,2458551
2022-06-22,90.79000091552734,89.56999969482422,3340800
2022-06-23,89.61000061035156,89.75,3006090
2022-06-24,89.3499984741211,90.16000366210938,2760719
2022-06-27,91.98999786376953,93.73999786376953,2891382
2022-06-28,93.98999786376953,93.54000091552734,2486253
2022-06-29,93.30000305175781,93.0,2391929
2022-06-30,92.4000015258789,90.37999725341797,3821949
2022-07-01,90.97000122070312,90.69999694824219,2828357
2022-07-04,91.83000183105469,91.44999694824219,2113007
2022-07-05,91.12000274658203,91.2300033569336,1908049
2022-07-06,90.62000274658203,92.0,2837673
2022-07-07,92.23999786376953,93.08000183105469,2438758
2022-07-08,94.0,92.58999633789062,2405606
2022-07-11,93.0,92.55000305175781,1505516
2022-07-12,92.94999694824219,93.62999725341797,2669294
2022-07-13,93.75,94.62999725341797,3038458
2022-07-14,93.54000091552734,93.22000122070312,2558730
2022-07-15,92.45999908447266,93.2699966430664,2727568
2022-07-18,94.30999755859375,94.23999786376953,1849349
2022-07-19,94.37000274658203,94.94999694824219,1718090
2022-07-20,96.0,96.0199966430664,1775377
2022-07-21,96.19999694824219,97.62000274658203,2660268
2022-07-22,97.3499984741211,97.80000305175781,4505354
2022-07-25,97.87999725341797,97.06999969482422,1672440
2022-07-26,97.29000091552734,96.7300033569336,1269447
2022-07-27,96.51000213623047,98.9000015258789,2221207
2022-07-28,99.4800033569336,99.88999938964844,3301364
2022-07-29,100.30000305175781,100.7699966430664,3122636
2022-08-01,100.68000030517578,101.08000183105469,2374671
2022-08-02,100.98999786376953,101.97000122070312,1905527
2022-08-03,101.25,100.47000122070312,2021471
2022-08-04,101.06999969482422,101.80000305175781,1916972
2022-08-05,101.58999633789062,101.41000366210938,1551472
2022-08-08,101.08000183105469,102.5999984741211,1662514
2022-08-09,102.19000244140625,101.27999877929688,2629041
2022-08-10,101.27999877929688,101.0,2880434
2022-08-11,101.4000015258789,100.8499984741211,2725288
2022-08-12,100.1500015258789,100.33999633789062,2721743
2022-08-15,100.43000030517578,100.45999908447266,1503959
2022-08-16,101.0999984741211,101.45999908447266,1989122
2022-08-17,100.4000015258789,99.62000274658203,3400334
2022-08-18,99.97000122070312,100.98999786376953,2811590
2022-08-19,101.05000305175781,99.94999694824219,3405681
2022-08-22,99.30999755859375,98.95999908447266,1796830
2022-08-23,98.5,97.0199966430664,2354382
2022-08-24,97.25,97.19999694824219,2155170
2022-08-25,97.52999877929688,97.81999969482422,1706595
2022-08-26,98.19999694824219,98.30999755859375,1915332
2022-08-29,96.52999877929688,96.27999877929688,2107747
2022-08-30,96.41000366210938,96.55000305175781,1833997
2022-08-31,96.55999755859375,97.47000122070312,2916918
2022-09-01,95.87000274658203,96.05000305175781,3228601
2022-09-02,96.0999984741211,96.94999694824219,2183269
2022-09-05,97.4800033569336,96.51000213623047,1963119
2022-09-06,96.22000122070312,96.11000061035156,1676568
2022-09-07,96.01000213623047,94.0999984741211,2876328
2022-09-08,94.66999816894531,95.20999908447266,2701707
2022-09-09,95.7699966430664,95.52999877929688,3030132
2022-09-12,96.0,96.27999877929688,1596321
2022-09-13,97.0,97.94000244140625,2343197
2022-09-14,95.62999725341797,94.45999908447266,2958659
2022-09-15,94.8499984741211,95.05999755859375,3364419
2022-09-16,94.55000305175781,94.2300033569336,5980478
2022-09-19,94.25,94.66000366210938,1474030
2022-09-20,95.94999694824219,96.52999877929688,2389248
2022-09-21,96.27999877929688,95.44999694824219,1946963
2022-09-23,94.5199966430664,93.63999938964844,2720087
2022-09-26,92.5999984741211,93.61000061035156,2274251
2022-09-27,93.94000244140625,93.43000030517578,2709362
2022-09-28,92.5,92.54000091552734,2433767
2022-09-29,93.83000183105469,93.12000274658203,2094138
2022-09-30,93.22000122070312,90.69999694824219,3741428
2022-10-03,91.1500015258789,90.61000061035156,2038034
2022-10-04,92.0,94.79000091552734,3030551
2022-10-05,95.98999786376953,97.29000091552734,3870008
2022-10-06,96.5999984741211,96.87999725341797,2055834
2022-10-07,94.98999786376953,96.41999816894531,2455127
2022-10-10,95.36000061035156,94.95999908447266,1721714
2022-10-11,95.30000305175781,94.0,1981852
2022-10-12,94.25,96.29000091552734,2662711
2022-10-13,97.4000015258789,98.12999725341797,3321019
2022-10-14,99.76000213623047,98.9000015258789,2313393
2022-10-17,98.7300033569336,98.08999633789062,1600452
2022-10-18,99.47000122070312,99.77999877929688,2472383
2022-10-19,100.30000305175781,100.4800033569336,2337497
2022-10-20,99.79000091552734,100.7699966430664,2969685
2022-10-21,100.0,99.27999877929688,3151996
2022-10-24,101.0999984741211,100.4800033569336,1627347
2022-10-25,101.5,101.77999877929688,1902730
2022-10-26,102.0,102.0,1915194
2022-10-27,103.19999694824219,102.41999816894531,2830132
2022-10-28,103.18000030517578,103.22000122070312,2426561
2022-10-31,104.22000122070312,104.68000030517578,3084095
2022-11-01,104.75,106.05000305175781,2628163
2022-11-02,106.05999755859375,105.97000122070312,2073713
2022-11-03,104.76000213623047,104.5,2143283
2022-11-04,103.7699966430664,103.05000305175781,2787631
2022-11-07,103.9800033569336,103.08000183105469,1717044
2022-11-08,103.54000091552734,104.4800033569336,1872728
2022-11-09,104.5,104.7699966430664,1990001
2022-11-10,105.43000030517578,104.04000091552734,2073110
2022-11-11,106.4000015258789,105.80999755859375,3384469
2022-11-14,105.48999786376953,105.0999984741211,1919104
2022-11-15,105.80000305175781,106.4800033569336,2427583
2022-11-16,105.19000244140625,104.58000183105469,2941625
2022-11-17,105.91999816894531,105.63999938964844,2655083
2022-11-18,105.55000305175781,105.81999969482422,3028383
2022-11-21,106.5999984741211,106.58000183105469,2766456
2022-11-22,106.73999786376953,107.5,2395517
2022-11-23,108.0,108.06999969482422,1932908
2022-11-24,108.06999969482422,108.01000213623047,1691775
2022-11-25,108.19999694824219,109.19999694824219,2163400
2022-11-28,108.75,108.4800033569336,1928931
2022-11-29,108.26000213623047,108.08999633789062,1650824
2022-11-30,108.37999725341797,107.86000061035156,5911776
2022-12-01,108.4800033569336,108.41999816894531,1369948
2022-12-02,108.4000015258789,106.94999694824219,3451688
2022-12-05,107.33000183105469,106.94000244140625,1433376
2022-12-06,106.52999877929688,106.44000244140625,2016506
2022-12-07,105.55000305175781,105.55000305175781,2903191
2022-12-08,105.94000244140625,105.3499984741211,1828854
2022-12-09,105.30000305175781,104.9800033569336,2054672
2022-12-12,105.0,105.38999938964844,1353473
2022-12-13,106.33000183105469,106.44000244140625,2662642
2022-12-14,106.62000274658203,106.91999816894531,1959240
2022-12-15,106.69999694824219,106.80000305175781,2244376
2022-12-16,106.05999755859375,105.9800033569336,5159674
2022-12-19,105.0,105.62999725341797,1136661
2022-12-20,105.80999755859375,105.33000183105469,1662006
2022-12-21,106.01000213623047,104.7300033569336,2285186
2022-12-22,105.3499984741211,105.62000274658203,1462993
2022-12-23,104.69999694824219,104.81999969482422,1367754
2022-12-28,104.41999816894531,103.0999984741211,1666602
2022-12-29,103.13999938964844,102.08000183105469,1718922
2022-12-30,102.55000305175781,102.5999984741211,1537609
2023-01-03,103.7300033569336,101.05000305175781,1709983
2023-01-04,101.5,103.13999938964844,2276220
2023-01-05,103.55999755859375,103.31999969482422,1693577
2023-01-06,102.87999725341797,103.18000030517578,2450188
2023-01-09,103.87999725341797,103.31999969482422,1048736
2023-01-10,102.80999755859375,103.31999969482422,1075679
2023-01-11,103.69999694824219,103.52999877929688,1092327
2023-01-12,104.30000305175781,105.18000030517578,2087584
2023-01-13,105.6500015258789,106.5,1929496
2023-01-16,106.69000244140625,107.3499984741211,1250653
2023-01-17,107.30000305175781,107.44000244140625,2328626
2023-01-18,107.55999755859375,107.6500015258789,1756089
2023-01-19,108.2300033569336,108.73999786376953,2196287
2023-01-20,108.69999694824219,108.66000366210938,3741095
2023-01-23,109.0,108.61000061035156,2377559
2023-01-24,108.4000015258789,108.05000305175781,1494747
2023-01-25,108.01000213623047,108.83000183105469,1620732
2023-01-27,109.5,109.8499984741211,2186238
2023-01-30,109.69999694824219,109.76000213623047,1465480
2023-01-31,109.86000061035156,110.05999755859375,1745314
2023-02-01,110.48999786376953,110.1500015258789,2037070
2023-02-02,110.55000305175781,109.7300033569336,2267124
2023-02-03,109.9000015258789,111.1500015258789,2487251
2023-02-06,111.19999694824219,110.75,1325884
2023-02-07,110.86000061035156,110.30000305175781,1606239
2023-02-08,110.4000015258789,110.31999969482422,1486405
2023-02-09,110.20999908447266,110.20999908447266,1378411
2023-02-10,109.8499984741211,109.94999694824219,1516258
2023-02-13,109.86000061035156,109.30000305175781,1552187
2023-02-14,110.30999755859375,109.25,1712454
2023-02-15,104.11000061035156,103.0,7122390
2023-02-16,102.36000061035156,101.5,4756659
2023-02-17,101.19999694824219,100.97000122070312,4030572
2023-02-20,101.0,102.2300033569336,1597651
2023-02-21,102.02999877929688,101.5199966430664,1842679
2023-02-22,98.69999694824219,99.19999694824219,3345735
2023-02-23,99.45999908447266,99.9000015258789,2366921
2023-02-24,99.79000091552734,101.22000122070312,2873586
2023-02-27,101.0999984741211,101.38999938964844,1875413
2023-02-28,101.22000122070312,100.69000244140625,4181654
2023-03-01,99.94999694824219,99.05000305175781,2589393
2023-03-02,99.26000213623047,97.06999969482422,3973674
2023-03-03,97.30000305175781,97.75,2835253
2023-03-06,98.19000244140625,98.5999984741211,1734529
2023-03-07,98.8499984741211,98.9000015258789,2461272
2023-03-08,98.3499984741211,98.41000366210938,1862278
2023-03-09,98.80999755859375,98.72000122070312,2100981
2023-03-10,96.80999755859375,95.51000213623047,3399512
2023-03-13,96.0,95.12000274658203,2531902
2023-03-14,93.13999938964844,95.27999877929688,4703866
2023-03-15,96.19999694824219,95.4000015258789,3162252
2023-03-16,94.0,95.30000305175781,6488332
2023-03-17,96.2300033569336,96.44999694824219,6451777
2023-03-20,95.19999694824219,96.08000183105469,2079792
2023-03-21,96.9000015258789,96.5199966430664,2225019
2023-03-22,97.9000015258789,97.13999938964844,2889674
2023-03-23,96.7699966430664,97.02999877929688,1900925
2023-03-24,96.04000091552734,95.83999633789062,2765386
2023-03-27,96.41999816894531,95.06999969482422,2040884
2023-03-28,95.5999984741211,96.05999755859375,1915223
2023-03-29,95.30999755859375,96.33999633789062,2120814
2023-03-30,97.55999755859375,97.75,2611402
2023-03-31,98.3499984741211,98.31999969482422,2549472
2023-04-03,98.58999633789062,99.2699966430664,2174951
2023-04-04,99.75,98.9800033569336,1577845
2023-04-05,98.69000244140625,99.05999755859375,1535460
2023-04-06,99.4000015258789,99.01000213623047,1780447
2023-04-11,99.70999908447266,99.76000213623047,1821000
2023-04-12,100.3499984741211,99.2300033569336,1656007
2023-04-13,99.23999786376953,98.22000122070312,1668839
2023-04-14,98.22000122070312,99.11000061035156,1352457
2023-04-17,100.0,99.73999786376953,2059296
2023-04-18,99.12000274658203,99.4000015258789,1848784
2023-04-19,99.37999725341797,99.37000274658203,982903
2023-04-20,99.95999908447266,100.91999816894531,2447545
2023-04-21,100.5,99.80000305175781,3084544
2023-04-24,100.44999694824219,100.11000061035156,1002073
2023-04-26,100.0,99.88999938964844,2063264
2023-04-27,99.95999908447266,99.0999984741211,1423491
2023-04-28,99.58000183105469,99.36000061035156,2869131
2023-05-01,99.95999908447266,100.44000244140625,1471474
2023-05-02,100.79000091552734,100.0999984741211,2179624
2023-05-03,98.80000305175781,98.29000091552734,2145783
2023-05-04,95.94000244140625,95.76000213623047,2992222
2023-05-05,95.5999984741211,96.12999725341797,2799731
2023-05-08,97.0,97.12000274658203,2193033
2023-05-09,96.5999984741211,97.33999633789062,2406124
2023-05-10,96.94000244140625,97.8499984741211,2373018
2023-05-11,98.83000183105469,98.3499984741211,2072546
2023-05-12,98.8499984741211,98.95999908447266,1916311
2023-05-15,98.52999877929688,98.5,1288706
2023-05-16,98.30000305175781,97.58999633789062,2441266
2023-05-17,97.11000061035156,97.13999938964844,2147154
2023-05-18,98.37000274658203,98.0,2118783
2023-05-19,98.80000305175781,99.80000305175781,3056096
2023-05-22,99.69000244140625,98.9000015258789,1376062
2023-05-23,98.9000015258789,99.44000244140625,2886469
2023-05-24,99.19999694824219,99.93000030517578,1818274
2023-05-25,99.4000015258789,97.72000122070312,2862243
2023-05-26,97.80000305175781,98.16000366210938,1923403
2023-05-29,99.36000061035156,99.56999969482422,1530222
2023-05-30,99.19999694824219,99.18000030517578,1617947
2023-05-31,98.88999938964844,96.77999877929688,11931674
2023-06-01,96.5199966430664,96.80000305175781,2109961
2023-06-02,97.19999694824219,96.91000366210938,2569521
2023-06-05,97.55999755859375,97.5,2085675
2023-06-06,96.87999725341797,96.55999755859375,2041599
2023-06-07,96.75,95.69000244140625,2178339
2023-06-08,95.61000061035156,95.88999938964844,2346149
2023-06-09,95.73999786376953,95.80000305175781,1579114
2023-06-13,95.9800033569336,96.5199966430664,1973419
2023-06-14,97.0,97.37000274658203,2971378
2023-06-15,97.6500015258789,97.98999786376953,2837488
2023-06-16,98.30000305175781,99.3499984741211,6702838
2023-06-19,99.66000366210938,100.51000213623047,2771173
2023-06-20,100.80000305175781,101.62000274658203,2698905
2023-06-21,102.19999694824219,101.68000030517578,2594424
2023-06-22,101.51000213623047,100.08000183105469,2313609
2023-06-23,99.5999984741211,98.51000213623047,2750925
2023-06-26,98.37999725341797,97.93000030517578,2559460
2023-06-27,98.55000305175781,98.43000030517578,2139922
2023-06-28,98.69999694824219,99.54000091552734,2391541
2023-06-29,99.9000015258789,100.06999969482422,1593529
2023-06-30,100.16000366210938,100.2699966430664,2603014
2023-07-03,100.30000305175781,100.94000244140625,2147940
2023-07-04,101.05000305175781,102.27999877929688,2188463
2023-07-05,102.11000061035156,101.77999877929688,2156097
2023-07-06,101.05999755859375,100.43000030517578,2182248
2023-07-07,99.2300033569336,98.7300033569336,2017705
